"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000169118",1064.33751004943,-0.0767496658665825,0.177671038550614,-0.431976232551364,0.665758687447331,0.840007164717312
"ENSG00000169122",182.346197083801,1.16852961933374,0.348140309342081,3.3564904378411,0.000789384505477199,0.0354289840360459
"ENSG00000169126",51.2359805015207,0.443801829876734,0.556648348029188,0.797275032698853,0.425291317349638,0.684961730307156
"ENSG00000169129",953.020659129282,-0.725230049121467,0.293815840401623,-2.46831501028037,0.0135750797892437,0.138679757220594
"ENSG00000169131",483.988709358027,-0.0781070308609241,0.188481959261839,-0.414400567390208,0.678580773469541,0.84630330651522
"ENSG00000169136",98.7684540257554,-0.0575689884377044,0.47194606991143,-0.121982133357967,0.902913168108444,0.959165301507624
"ENSG00000169139",1079.03251932038,-0.117891234924422,0.197631184057154,-0.596521421894272,0.550826947428968,0.770786956166708
"ENSG00000169155",1399.32020524944,-0.680767066380793,0.268496083288738,-2.53548229844643,0.0112292603567683,0.125424844216341
"ENSG00000169169",127.669388035377,-1.21253001849303,0.475262604476274,-2.55128429435176,0.0107326738095747,0.122297714548326
"ENSG00000169174",146.602547589645,-2.28106046384268,0.615061725854855,-3.7086691757194,0.000208351434050538,0.0180710143799833
"ENSG00000169180",2601.91812966753,-0.247800736325359,0.175696207413738,-1.4103932007014,0.158423611961666,0.433327063750375
"ENSG00000169181",5.30378146247798,1.54576729870366,0.803904917925614,1.92282353825168,0.0545022149350833,0.263980216494415
"ENSG00000169184",212.53442160317,0.0994457208293084,0.428134530471893,0.232276804955906,0.816323026782146,0.917405315496213
"ENSG00000169188",436.149260032357,-0.177084780060877,0.189229219780993,-0.935821541016916,0.349365078700127,0.625991092811012
"ENSG00000169189",432.624640541193,0.0372676746377699,0.179303084354808,0.207847370678934,0.835348143754952,0.927327861457222
"ENSG00000169193",319.611594776978,0.0611513746431698,0.26529737382554,0.230501243798151,0.817702297095526,0.917886702779361
"ENSG00000169194",4.82042267623018,0.61285803167265,0.827096138594853,0.740975568709377,0.458708253860065,0.709071286329893
"ENSG00000169203",60.0709607785411,-0.0338096665861445,0.271594747982155,-0.124485715711874,0.900930709615,0.958470074110345
"ENSG00000169213",289.004217480184,0.39290598279489,0.50980742089658,0.770694906919755,0.440887791486297,0.696637080534872
"ENSG00000169217",1207.1900212065,-0.0658569624368952,0.225093285735723,-0.292576307736769,0.769846025379735,0.895397297011111
"ENSG00000169218",68.1428097362295,0.432343949800044,0.515708517136392,0.838349446312712,0.401834472966848,0.667275844215047
"ENSG00000169220",320.927957189159,-0.685794881635306,0.432913746815062,-1.58413745620389,0.113162442281184,0.373583380447913
"ENSG00000169221",549.420655431613,-0.418066128159305,0.234466291995636,-1.78305429151874,0.0745774660043716,0.309168954731063
"ENSG00000169223",1046.39624882192,-0.314386734663886,0.271962385197762,-1.15599344532618,0.247683838074817,0.533120665135431
"ENSG00000169224",36.5389797897865,0.304178382446149,0.584370431532323,0.520523226420849,0.602698943736571,0.803285399021398
"ENSG00000169228",41.5943892354751,-0.851332749527722,0.354470216404199,-2.40170460063972,0.0163188803822876,0.152787815293865
"ENSG00000169230",268.816027696973,-0.76695896439138,0.374250088303831,-2.04932206660893,0.0404306322750967,0.230638231996962
"ENSG00000169231",648.280995345979,0.266204803303756,0.267088600549078,0.996690996008423,0.318914521504876,0.600383257147573
"ENSG00000169239",598.324880357482,0.381690166653149,0.245351323055127,1.55568823473345,0.119782245606481,0.383341618746815
"ENSG00000169241",361.424057550371,-0.351654044437971,0.345465507098341,-1.01791361861741,0.30871900903056,0.59131992504275
"ENSG00000169242",1686.6433448276,0.0394430028713091,0.325496543771914,0.121177946820068,0.903550091269693,0.959322282515459
"ENSG00000169245",420.789651272308,1.81349936062396,1.04400133269827,1.73706613566947,0.0823754979112796,0.324289175634682
"ENSG00000169246",34.2087316904095,-0.142999890731687,0.261147201255528,-0.547583470334663,0.583977941911627,0.792016891036543
"ENSG00000169247",275.558270386536,0.80618481800563,0.460102401136812,1.75218563522756,0.0797418928706368,0.319232884837538
"ENSG00000169248",117.954586435212,2.63935698999883,1.00406924869269,2.62866031743858,0.00857219391887139,0.109754458679181
"ENSG00000169249",151.021653450882,0.0839641853243295,0.203175353419842,0.413259698634931,0.679416353582857,0.846633404276522
"ENSG00000169251",1716.58058346371,-0.172193812456271,0.156335988310681,-1.10143425270755,0.270707704651604,0.555315462143686
"ENSG00000169252",249.893997378603,-1.64130492557003,0.464315571859723,-3.53489097726384,0.000407943433623167,0.0253781525245447
